station_id,station_name,lat,lon,activity_score,connectivity_score,activity_rank_pct,is_transfer_proxy,connectivity,population_within_radius,population_density_within_radius,city_average_population_density,residential_density_ratio
15th_ave_ne_ne_65th_st,15th Ave NE & NE 65th St,47.676083,-122.311836,0.3484964988330821,0.0018710824211806531,0.7519157088122606,0,21.0,16704.359537863824,5317.162783270552,2841.0060694208155,1.871577410728496
15th_ave_ne_ne_70th_st,15th Ave NE & NE 70th St,47.67939,-122.3120005,0.3258579880570824,0.003835718963420339,0.7140804597701149,0,42.0,15561.254356962932,4953.301103241888,2841.0060694208155,1.743502471380393
15th_ave_ne_ne_75th_st,15th Ave NE & NE 75th St,47.682682,-122.312057,0.30106637247000834,0.0018710824211806531,0.6724137931034483,0,21.0,14556.990902320318,4633.6341172960565,2841.0060694208155,1.6309835333230023
15th_ave_ne_ne_campus_pkwy,15th Ave NE & NE Campus Pkwy,47.65625233333333,-122.31208966666667,0.517821791560385,0.21068388062494153,0.8654214559386973,1,2253.0,20954.774139593257,6670.11177138097,2841.0060694208155,2.347799198028739
15th_ave_ne_ne_pacific_st,15th Ave NE & NE Pacific St,47.652767,-122.312836,0.29451748192101074,0.0018710824211806531,0.6609195402298851,0,21.0,14260.494071279334,4539.2562447535465,2841.0060694208155,1.5977636561962525
15th_ave_ne_ne_ravenna_blvd,15th Ave NE & NE Ravenna Blvd,47.6704615,-122.311901,0.5147522482635217,0.012816914585087474,0.8644636015325671,0,138.0,23628.76912889243,7521.270812080816,2841.0060694208155,2.647396953155453
15th_ave_nw_nw_60th_st,15th Ave NW & NW 60th St,47.6723655,-122.376213,0.4400041502364236,0.050986995977172794,0.8275862068965517,1,546.0,17926.257996164415,5706.105142460363,2841.0060694208155,2.0084804477815297
15th_ave_nw_nw_65th_st,15th Ave NW & NW 65th St,47.676472000000004,-122.3766785,0.44787491068060997,0.050986995977172794,0.8323754789272031,1,546.0,18282.601641263383,5819.532847574133,2841.0060694208155,2.0484056370779022
15th_ave_nw_nw_70th_st,15th Ave NW & NW 70th St,47.679361,-122.376774,0.4181899988618812,0.050986995977172794,0.8132183908045977,1,546.0,16938.63624466177,5391.73537514692,2841.0060694208155,1.8978260670333982
15th_ave_nw_nw_75th_st,15th Ave NW & NW 75th St,47.6832505,-122.376789,0.3576899172844358,0.050986995977172794,0.764367816091954,1,546.0,14199.533746120367,4519.851970590469,2841.0060694208155,1.5909335848451436
15th_ave_nw_nw_80th_st,15th Ave NW & NW 80th St,47.686704500000005,-122.3768005,0.31415037945090635,0.050986995977172794,0.6939655172413793,1,546.0,12228.30901789424,3892.391651706137,2841.0060694208155,1.3700750919196956
15th_ave_nw_nw_85th_st,15th Ave NW & NW 85th St,47.6905575,-122.376812,0.2928709591305185,0.0719431190943961,0.6590038314176245,1,770.0,11013.91906495667,3505.83932400384,2841.0060694208155,1.234013317232568
15th_ave_nw_nw_87th_st,15th Ave NW & NW 87th St,47.693008,-122.37674,0.2387212513594074,0.020207690148751054,0.5277777777777778,0,217.0,10375.04495571334,3302.4793790048248,2841.0060694208155,1.1624330600877906
15th_ave_nw_nw_leary_way,15th Ave NW & NW Leary Way,47.66329,-122.3762285,0.3424224560894814,0.051735428945645055,0.742816091954023,1,554.0,13467.090222290686,4286.707955884189,2841.0060694208155,1.508869693037334
15th_ave_nw_nw_market_st,15th Ave NW & NW Market St,47.6686935,-122.376213,0.40634915657145293,0.050986995977172794,0.8031609195402298,1,546.0,16402.549683174588,5221.093722775275,2841.0060694208155,1.8377622557630362
15th_ave_s_s_angeline_st,15th Ave S & S Angeline St,47.560753,-122.31341549999999,0.16848282568902162,0.07989521938441388,0.32806513409961685,1,855.0,5300.803891339457,1687.2982833348572,2841.0060694208155,0.5939087218067225
15th_ave_s_s_dakota_st,15th Ave S & S Dakota St,47.56724,-122.31346500000001,0.17418877577553452,0.10375152025446721,0.3472222222222222,1,1110.0,5479.447098175294,1744.16218217028,2841.0060694208155,0.6139241309420558
15th_ave_s_s_dawson_st,15th Ave S & S Dawson St,47.555412,-122.31356,0.1646260642268392,0.03994760969220694,0.3136973180076628,0,428.0,5878.208929179742,1871.0920152117458,2841.0060694208155,0.6586019070326019
15th_ave_s_s_hanford_st,15th Ave S & S Hanford St,47.5750905,-122.313389,0.22028379709711546,0.07989521938441388,0.4736590038314176,1,855.0,7646.059740774178,2433.8164058402926,2841.0060694208155,0.8566741310540266
15th_ave_s_s_lucile_st,15th Ave S & S Lucile St,47.553436,-122.31347650000001,0.1813886605866691,0.07989521938441388,0.36637931034482757,1,855.0,5885.107311966378,1873.2878386514121,2841.0060694208155,0.6593748104991947
15th_ave_s_s_nevada_st,15th Ave S & S Nevada St,47.565064,-122.313599,0.15539744848593384,0.051735428945645055,0.28400383141762453,1,554.0,4999.652621221702,1591.438856819571,2841.0060694208155,0.5601673554833381
15th_ave_s_s_orcas_st,15th Ave S & S Orcas St,47.551609,-122.313583,0.1589796509906565,0.03994760969220694,0.29310344827586204,0,428.0,5622.571181266506,1789.719992769203,2841.0060694208155,0.6299599328677484
15th_ave_s_s_oregon_st,15th Ave S & S Oregon St,47.5632345,-122.313511,0.16003782983759043,0.07989521938441388,0.2950191570881226,1,855.0,4918.462105449195,1565.5951129848208,2841.0060694208155,0.551070668181991
15th_ave_s_s_pearl_st,15th Ave S & S Pearl St,47.555843,-122.313354,0.16562042167053648,0.039854055571147906,0.31896551724137934,0,427.0,5936.967487484912,1889.7954452181882,2841.0060694208155,0.665185289661649
15th_ave_s_s_shelton_st,15th Ave S & S Shelton St,47.557922000000005,-122.31344200000001,0.17871071516476716,0.07989521938441388,0.35823754789272033,1,855.0,5763.865045760513,1834.6952266947583,2841.0060694208155,0.645790674804433
15th_ave_s_s_spokane_st,15th Ave S & S Spokane St,47.5716265,-122.31341549999999,0.20083908981644943,0.07989521938441388,0.421455938697318,1,855.0,6765.713055163519,2153.5933525412865,2841.0060694208155,0.758038983345196
15th_ave_s_s_stevens_st,15th Ave S & S Stevens St,47.5769175,-122.31337400000001,0.2294856564327767,0.07989521938441388,0.4990421455938697,1,855.0,8062.668036835265,2566.4269451427203,2841.0060694208155,0.90335144749125
15th_ave_sw_sw_102nd_st,15th Ave SW & SW 102nd St,47.5118655,-122.35387800000001,0.2269891099773963,0.050986995977172794,0.48946360153256707,1,546.0,8282.13828942474,2636.286496265204,2841.0060694208155,0.9279411700808696
15th_ave_sw_sw_107th_st,15th Ave SW & SW 107th St,47.5077575,-122.3537635,0.23141762988225142,0.050986995977172794,0.5067049808429118,1,546.0,8482.636695707073,2700.107121148965,2841.0060694208155,0.9504052631958737
15th_ave_sw_sw_roxbury_st_bay_1,15th Ave SW & SW Roxbury St - Bay 1,47.516788,-122.354134,0.19387300449436626,0.024978950322761716,0.4003831417624521,0,268.0,7962.60668684841,2534.576428217008,2841.0060694208155,0.8921404482369593
15th_ave_sw_sw_roxbury_st_bay_2,15th Ave SW & SW Roxbury St - Bay 2,47.516899,-122.353928,0.19443337383992945,0.025914491533352044,0.4018199233716475,0,278.0,7948.590022317494,2530.1147853254956,2841.0060694208155,0.8905700035485317
15th_ave_w_w_armory_way,15th Ave W & W Armory Way,47.637287,-122.376305,0.20021092740671234,0.036205444849845635,0.4166666666666667,0,388.0,7805.3030535291355,2484.505126598853,2841.0060694208155,0.8745159517048688
15th_ave_w_w_armour_st,15th Ave W & W Armour St,47.6448805,-122.376225,0.25624231626719024,0.0725044438207503,0.5723180076628352,1,776.0,9349.168844601492,2975.9328708381427,2841.0060694208155,1.0474926128703534
15th_ave_w_w_dravus_st,15th Ave W & W Dravus St,47.648613,-122.376461,0.26713694210617683,0.0725044438207503,0.6063218390804598,1,776.0,9842.416061434451,3132.9383362887133,2841.0060694208155,1.1027566501916741
